LineId,AppId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,ParameterList
12279,application_1445182159119_0015,2015-10-19,"16:01:16,126",INFO,IPC Server handler 9 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.3,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12280,application_1445182159119_0015,2015-10-19,"16:01:16,454",INFO,IPC Server handler 27 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12281,application_1445182159119_0015,2015-10-19,"16:01:17,486",INFO,IPC Server handler 15 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12282,application_1445182159119_0015,2015-10-19,"16:01:18,501",INFO,IPC Server handler 29 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12283,application_1445182159119_0015,2015-10-19,"16:01:19,517",INFO,IPC Server handler 26 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12284,application_1445182159119_0015,2015-10-19,"16:01:19,517",INFO,IPC Server handler 14 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.3,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12285,application_1445182159119_0015,2015-10-19,"16:01:20,533",INFO,IPC Server handler 17 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12286,application_1445182159119_0015,2015-10-19,"16:01:21,548",INFO,IPC Server handler 22 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12287,application_1445182159119_0015,2015-10-19,"16:01:22,548",INFO,IPC Server handler 17 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12288,application_1445182159119_0015,2015-10-19,"16:01:22,564",INFO,IPC Server handler 22 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.3,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12289,application_1445182159119_0015,2015-10-19,"16:01:23,564",INFO,IPC Server handler 22 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12290,application_1445182159119_0015,2015-10-19,"16:01:24,564",INFO,IPC Server handler 17 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12291,application_1445182159119_0015,2015-10-19,"16:01:25,580",INFO,IPC Server handler 3 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12292,application_1445182159119_0015,2015-10-19,"16:01:25,580",INFO,IPC Server handler 24 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.3,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12293,application_1445182159119_0015,2015-10-19,"16:01:26,611",INFO,IPC Server handler 8 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12294,application_1445182159119_0015,2015-10-19,"16:01:27,627",INFO,IPC Server handler 8 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12295,application_1445182159119_0015,2015-10-19,"16:01:28,596",INFO,IPC Server handler 3 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.3,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12296,application_1445182159119_0015,2015-10-19,"16:01:28,627",INFO,IPC Server handler 8 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12297,application_1445182159119_0015,2015-10-19,"16:01:29,627",INFO,IPC Server handler 8 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12298,application_1445182159119_0015,2015-10-19,"16:01:30,643",INFO,IPC Server handler 2 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,MapCompletionEvents request from attempt_1445182159119_0015_r_000000_0. startIndex 13 maxEvents 10000,c78095d6,MapCompletionEvents request from <*> startIndex <*> maxEvents <*>,[]
12299,application_1445182159119_0015,2015-10-19,"16:01:30,752",INFO,IPC Server handler 1 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.3,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12300,application_1445182159119_0015,2015-10-19,"16:01:30,815",INFO,IPC Server handler 25 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.3,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12301,application_1445182159119_0015,2015-10-19,"16:01:31,643",INFO,IPC Server handler 24 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.6681117,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12302,application_1445182159119_0015,2015-10-19,"16:01:34,643",INFO,IPC Server handler 24 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.6845107,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12303,application_1445182159119_0015,2015-10-19,"16:01:37,659",INFO,IPC Server handler 27 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.70074564,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12304,application_1445182159119_0015,2015-10-19,"16:01:40,659",INFO,IPC Server handler 27 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.71618605,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12305,application_1445182159119_0015,2015-10-19,"16:01:43,675",INFO,IPC Server handler 27 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.734731,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12306,application_1445182159119_0015,2015-10-19,"16:01:46,690",INFO,IPC Server handler 27 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.7513056,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12307,application_1445182159119_0015,2015-10-19,"16:01:49,706",INFO,IPC Server handler 26 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.7687461,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12308,application_1445182159119_0015,2015-10-19,"16:01:52,722",INFO,IPC Server handler 26 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.78582823,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12309,application_1445182159119_0015,2015-10-19,"16:01:55,738",INFO,IPC Server handler 27 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.80023164,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12310,application_1445182159119_0015,2015-10-19,"16:01:58,754",INFO,IPC Server handler 2 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.81599027,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12311,application_1445182159119_0015,2015-10-19,"16:02:01,769",INFO,IPC Server handler 27 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.83195156,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12312,application_1445182159119_0015,2015-10-19,"16:02:04,785",INFO,IPC Server handler 27 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.8472697,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12313,application_1445182159119_0015,2015-10-19,"16:02:07,801",INFO,IPC Server handler 2 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.8635596,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12314,application_1445182159119_0015,2015-10-19,"16:02:10,817",INFO,IPC Server handler 22 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.87999624,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12315,application_1445182159119_0015,2015-10-19,"16:02:13,833",INFO,IPC Server handler 22 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.8955437,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12316,application_1445182159119_0015,2015-10-19,"16:02:16,848",INFO,IPC Server handler 27 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.9097612,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12317,application_1445182159119_0015,2015-10-19,"16:02:19,864",INFO,IPC Server handler 22 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.9246205,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12318,application_1445182159119_0015,2015-10-19,"16:02:22,880",INFO,IPC Server handler 22 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.94022745,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12319,application_1445182159119_0015,2015-10-19,"16:02:25,911",INFO,IPC Server handler 26 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.9554022,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12320,application_1445182159119_0015,2015-10-19,"16:02:28,927",INFO,IPC Server handler 22 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.9721118,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12321,application_1445182159119_0015,2015-10-19,"16:02:31,958",INFO,IPC Server handler 14 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 0.9891529,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12322,application_1445182159119_0015,2015-10-19,"16:02:34,209",INFO,IPC Server handler 25 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Commit-pending state update from attempt_1445182159119_0015_r_000000_0,71c3d1dc,Commit-pending state update from <*>,[]
12323,application_1445182159119_0015,2015-10-19,"16:02:34,209",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445182159119_0015_r_000000_0 TaskAttempt Transitioned from RUNNING to COMMIT_PENDING,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
12324,application_1445182159119_0015,2015-10-19,"16:02:34,209",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,attempt_1445182159119_0015_r_000000_0 given a go for committing the task output.,7d812712,<*> given a go for committing the task output.,[]
12325,application_1445182159119_0015,2015-10-19,"16:02:34,209",INFO,IPC Server handler 20 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Commit go/no-go request from attempt_1445182159119_0015_r_000000_0,3650dc5c,Commit go/no-go request from <*>,[]
12326,application_1445182159119_0015,2015-10-19,"16:02:34,209",INFO,IPC Server handler 20 on 63282,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Result of canCommit for attempt_1445182159119_0015_r_000000_0:true,fe6107f0,Result of canCommit for <*>,[]
12327,application_1445182159119_0015,2015-10-19,"16:02:34,256",INFO,IPC Server handler 21 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445182159119_0015_r_000000_0 is : 1.0,3670935b,Progress of TaskAttempt <*> is : <*>,[]
12328,application_1445182159119_0015,2015-10-19,"16:02:34,271",INFO,IPC Server handler 10 on 63282,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Done acknowledgement from attempt_1445182159119_0015_r_000000_0,31cf9f34,Done acknowledgement from <*>,[]
12329,application_1445182159119_0015,2015-10-19,"16:02:34,271",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445182159119_0015_r_000000_0 TaskAttempt Transitioned from COMMIT_PENDING to SUCCESS_CONTAINER_CLEANUP,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
12330,application_1445182159119_0015,2015-10-19,"16:02:34,271",INFO,ContainerLauncher #5,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_CLEANUP for container container_1445182159119_0015_01_000015 taskAttempt attempt_1445182159119_0015_r_000000_0,9f1747b1,Processing the event EventType: <*> for container <*> taskAttempt <*>,[]
12331,application_1445182159119_0015,2015-10-19,"16:02:34,271",INFO,ContainerLauncher #5,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,KILLING attempt_1445182159119_0015_r_000000_0,93ab874f,KILLING attempt_<*>_0015_r_000000_0,[]
12332,application_1445182159119_0015,2015-10-19,"16:02:34,271",INFO,ContainerLauncher #5,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MSRA-SA-39.fareast.corp.microsoft.com:28345,fc9ef42a,Opening proxy : <*>,[]
12333,application_1445182159119_0015,2015-10-19,"16:02:34,318",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445182159119_0015_r_000000_0 TaskAttempt Transitioned from SUCCESS_CONTAINER_CLEANUP to SUCCEEDED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
12334,application_1445182159119_0015,2015-10-19,"16:02:34,318",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Task succeeded with attempt attempt_1445182159119_0015_r_000000_0,007ded00,Task succeeded with attempt <*>,[]
12335,application_1445182159119_0015,2015-10-19,"16:02:34,318",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445182159119_0015_r_000000 Task Transitioned from RUNNING to SUCCEEDED,3be0b589,<*> Task Transitioned from <*> to <*>,[]
12336,application_1445182159119_0015,2015-10-19,"16:02:34,318",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Num completed Tasks: 11,3a2741bf,Num completed Tasks: <*>,[]
12337,application_1445182159119_0015,2015-10-19,"16:02:34,318",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,job_1445182159119_0015Job Transitioned from RUNNING to COMMITTING,3514acb4,<*>Job Transitioned from <*> to <*>,[]
12338,application_1445182159119_0015,2015-10-19,"16:02:34,318",INFO,CommitterEvent Processor #3,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Processing the event EventType: JOB_COMMIT,8825a75c,Processing the event EventType: <*>,[]
12339,application_1445182159119_0015,2015-10-19,"16:02:34,459",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Calling handler for JobFinishedEvent,81e00d20,Calling handler for JobFinishedEvent,[]
12340,application_1445182159119_0015,2015-10-19,"16:02:34,459",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,job_1445182159119_0015Job Transitioned from COMMITTING to SUCCEEDED,3514acb4,<*>Job Transitioned from <*> to <*>,[]
12341,application_1445182159119_0015,2015-10-19,"16:02:34,459",INFO,Thread-115,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,We are finishing cleanly so this is the last retry,dad8f9fa,We are finishing cleanly so this is the last retry,[]
12342,application_1445182159119_0015,2015-10-19,"16:02:34,459",INFO,Thread-115,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Notify RMCommunicator isAMLastRetry: true,0e4885bd,Notify RMCommunicator isAMLastRetry: true,[]
12343,application_1445182159119_0015,2015-10-19,"16:02:34,459",INFO,Thread-115,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,RMCommunicator notified that shouldUnregistered is: true,b2ea851d,RMCommunicator notified that shouldUnregistered is: true,[]
12344,application_1445182159119_0015,2015-10-19,"16:02:34,459",INFO,Thread-115,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Notify JHEH isAMLastRetry: true,17e59cfa,Notify JHEH isAMLastRetry: true,[]
12345,application_1445182159119_0015,2015-10-19,"16:02:34,459",INFO,Thread-115,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,JobHistoryEventHandler notified that forceJobCompletion is true,b288d94f,JobHistoryEventHandler notified that forceJobCompletion is true,[]
12346,application_1445182159119_0015,2015-10-19,"16:02:34,459",INFO,Thread-115,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Calling stop for all the services,2784eb31,Calling stop for all the services,[]
12347,application_1445182159119_0015,2015-10-19,"16:02:34,474",INFO,Thread-115,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Stopping JobHistoryEventHandler. Size of the outstanding queue size is 0,027f63ae,Stopping JobHistoryEventHandler. Size of the outstanding queue size is 0,[]
12348,application_1445182159119_0015,2015-10-19,"16:02:34,709",INFO,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Copying hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445182159119_0015/job_1445182159119_0015_1.jhist to hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,de83b5b5,Copying <*> to hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,[]
12349,application_1445182159119_0015,2015-10-19,"16:02:34,927",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Before Scheduling: PendingReds:0 ScheduledMaps:0 ScheduledReds:0 AssignedMaps:0 AssignedReds:1 CompletedMaps:10 CompletedReds:1 ContAlloc:18 ContRel:0 HostLocal:8 RackLocal:6,e75a8ed4,Before Scheduling: PendingReds:0 <*> ScheduledReds:0 <*> AssignedReds:1 <*> <*> <*> ContRel:0 <*> RackLocal:6,[]
12350,application_1445182159119_0015,2015-10-19,"16:02:34,943",INFO,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Copied to done location: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,a218aeb7,Copied to done location: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,[]
12351,application_1445182159119_0015,2015-10-19,"16:02:34,959",INFO,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Copying hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445182159119_0015/job_1445182159119_0015_1_conf.xml to hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,de83b5b5,Copying <*> to hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,[]
12352,application_1445182159119_0015,2015-10-19,"16:02:35,224",INFO,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Copied to done location: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,a218aeb7,Copied to done location: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,[]
12353,application_1445182159119_0015,2015-10-19,"16:02:35,240",INFO,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Moved tmp to done: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,26ba31a1,Moved tmp to done: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,[]
12354,application_1445182159119_0015,2015-10-19,"16:02:35,256",INFO,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Moved tmp to done: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,26ba31a1,Moved tmp to done: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,[]
12355,application_1445182159119_0015,2015-10-19,"16:02:35,568",INFO,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Moved tmp to done: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,26ba31a1,Moved tmp to done: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging,[]
12356,application_1445182159119_0015,2015-10-19,"16:02:35,646",INFO,Thread-115,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Stopped JobHistoryEventHandler. super.stop(),6de59625,Stopped JobHistoryEventHandler. super.stop(),[]
12357,application_1445182159119_0015,2015-10-19,"16:02:35,646",INFO,Thread-115,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Setting job diagnostics to,9ae352d7,Setting job diagnostics to,[]
12358,application_1445182159119_0015,2015-10-19,"16:02:35,646",INFO,Thread-115,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,History url is http://MININT-FNANLI5.fareast.corp.microsoft.com:19888/jobhistory/job/job_1445182159119_0015,c45e2735,History url is <*>,[]
12359,application_1445182159119_0015,2015-10-19,"16:02:35,677",INFO,Thread-115,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Waiting for application to be successfully unregistered.,fd178178,Waiting for application to be successfully unregistered.,[]
12360,application_1445182159119_0015,2015-10-19,"16:02:36,693",INFO,Thread-115,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Final Stats: PendingReds:0 ScheduledMaps:0 ScheduledReds:0 AssignedMaps:0 AssignedReds:1 CompletedMaps:10 CompletedReds:1 ContAlloc:18 ContRel:0 HostLocal:8 RackLocal:6,4bee4dfc,Final Stats: PendingReds:0 ScheduledMaps:0 ScheduledReds:0 AssignedMaps:0 <*> CompletedMaps:10 CompletedReds:1 <*> ContRel:0 <*> <*>,[]
12361,application_1445182159119_0015,2015-10-19,"16:02:36,693",INFO,Thread-115,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Deleting staging directory hdfs://msra-sa-41:9000 /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445182159119_0015,77b96a15,Deleting staging directory hdfs://msra-sa-41:9000 /tmp/hadoop-yarn/staging/msrabi/.staging/<*>,[]
12362,application_1445182159119_0015,2015-10-19,"16:02:36,724",INFO,Thread-115,org.apache.hadoop.ipc.Server,Stopping server on 63282,fa5d86c2,Stopping server on <*>,[]
12363,application_1445182159119_0015,2015-10-19,"16:02:36,724",INFO,IPC Server listener on 63282,org.apache.hadoop.ipc.Server,Stopping IPC Server listener on 63282,da6217eb,Stopping IPC Server listener on <*>,[]
12364,application_1445182159119_0015,2015-10-19,"16:02:36,724",INFO,IPC Server Responder,org.apache.hadoop.ipc.Server,Stopping IPC Server Responder,8429e6cc,Stopping IPC Server Responder,[]
12365,application_1445182159119_0015,2015-10-19,"16:02:36,724",INFO,TaskHeartbeatHandler PingChecker,org.apache.hadoop.mapreduce.v2.app.TaskHeartbeatHandler,TaskHeartbeatHandler thread interrupted,f495a4dd,TaskHeartbeatHandler thread interrupted,[]
12366,application_1445182159119_0015,2015-10-19,"15:56:22,626",INFO,main,org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,ca7d7941,loaded properties from hadoop-metrics2.properties,[]
12367,application_1445182159119_0015,2015-10-19,"15:56:23,032",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,9e8ad6ab,Scheduled snapshot period at 10 second(s).,[]
12368,application_1445182159119_0015,2015-10-19,"15:56:23,032",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MapTask metrics system started,d39dd8df,MapTask metrics system <*>,[]
12369,application_1445182159119_0015,2015-10-19,"15:56:23,360",INFO,main,org.apache.hadoop.mapred.YarnChild,Executing with tokens:,3c5bb15c,Executing with tokens:,[]
12370,application_1445182159119_0015,2015-10-19,"15:56:23,360",INFO,main,org.apache.hadoop.mapred.YarnChild,"Kind: mapreduce.job, Service: job_1445182159119_0015, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@3d05ffdb)",8ece4dc3,"Kind: mapreduce.job, Service: <*>, Ident: <*>",[]
12371,application_1445182159119_0015,2015-10-19,"15:56:23,876",INFO,main,org.apache.hadoop.mapred.YarnChild,Sleeping for 0ms before retrying again. Got null now.,42bce2da,Sleeping for 0ms before retrying again. Got null now.,[]
12372,application_1445182159119_0015,2015-10-19,"15:56:26,001",INFO,main,org.apache.hadoop.mapred.YarnChild,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445182159119_0015,4a1105fa,mapreduce.cluster.local.dir for child: <*>,[]
12373,application_1445182159119_0015,2015-10-19,"15:56:28,720",INFO,main,org.apache.hadoop.conf.Configuration.deprecation,"session.id is deprecated. Instead, use dfs.metrics.session-id",39006874,"session.id is deprecated. Instead, use dfs.metrics.session-id",[]
